id,#Days_Resolution,#Actors_Subscription,#Developers_Mention,#Times_Reference,#Developers_Comment,#Comments,Type
41002028,67,0,0,0,1,1,Other Issues
52483014,67,0,0,0,1,1,Other Issues
7709125,323,0,0,0,1,1,Other Issues
45989233,324,0,0,0,1,1,Other Issues
13754570,69,0,0,0,1,1,Other Issues
45933609,69,0,0,0,1,1,Other Issues
15150089,69,0,0,0,1,1,Other Issues
41622119,71,0,0,0,1,1,Other Issues
44495145,71,0,0,0,1,1,Other Issues
41026244,327,0,0,0,1,1,Other Issues
24171626,72,0,0,0,1,1,Other Issues
44210649,331,0,0,0,1,1,Other Issues
26314578,588,0,0,0,1,1,Other Issues
6553218,588,0,0,0,1,1,Other Issues
36662217,77,0,0,0,1,1,Other Issues
28114,77,0,0,0,1,1,Other Issues
32746339,78,0,0,0,1,1,Other Issues
42117268,334,0,0,0,1,1,Other Issues
55065014,79,0,0,0,1,1,Other Issues
44198276,335,0,0,0,1,1,Other Issues
28227057,593,0,0,0,1,1,Other Issues
9273165,82,0,0,0,1,1,Other Issues
44576228,82,0,0,0,1,1,Other Issues
11917073,594,0,0,0,1,1,Other Issues
33654087,594,0,0,0,1,1,Other Issues
31625881,84,0,0,0,1,1,Other Issues
45024491,84,0,0,0,1,1,Other Issues
8726817,85,0,0,0,1,1,Other Issues
44831039,87,0,0,0,1,1,Other Issues
828015,344,0,0,0,1,1,Other Issues
47735547,344,0,0,0,1,1,Other Issues
16886182,90,0,0,0,1,1,Other Issues
35166298,90,0,0,0,1,1,Other Issues
17005059,91,0,0,0,1,1,Other Issues
56658390,91,0,0,0,1,1,Other Issues
25383165,347,0,0,0,1,1,Other Issues
30904186,92,0,0,0,1,1,Other Issues
15199956,348,0,0,0,1,1,Other Issues
21969426,348,0,0,0,1,1,Other Issues
15857933,93,0,0,0,1,1,Other Issues
41720334,94,0,0,0,1,1,Other Issues
37044180,94,0,0,0,1,1,Other Issues
50027416,95,0,0,0,1,1,Other Issues
1394200,96,0,0,0,1,1,Other Issues
15873227,609,0,0,0,1,1,Other Issues
10084428,99,0,0,0,1,1,Other Issues
10708495,101,0,0,0,1,1,Other Issues
5020775,101,0,0,0,1,1,Other Issues
10113330,1127,0,0,0,1,1,Other Issues
8207927,872,0,0,0,1,1,Other Issues
53100095,105,0,0,0,1,1,Other Issues
16106012,106,0,0,0,1,1,Other Issues
16855570,106,0,0,0,1,1,Other Issues
18881589,618,0,0,0,1,1,Other Issues
14492383,108,0,0,0,1,1,Other Issues
15623984,364,0,0,0,1,1,Other Issues
49972645,109,0,0,0,1,1,Other Issues
9321927,365,0,0,0,1,1,Other Issues
49996526,110,0,0,0,1,1,Other Issues
1854636,111,0,0,0,1,1,Other Issues
66372485,367,0,0,0,1,1,Other Issues
16021064,112,0,0,0,1,1,Other Issues
60328006,112,0,0,0,1,1,Other Issues
14451363,369,0,0,0,1,1,Other Issues
30879492,369,0,0,0,1,1,Other Issues
41295359,371,0,0,0,1,1,Other Issues
13351855,117,0,0,0,1,1,Other Issues
54973817,373,0,0,0,1,1,Other Issues
27399535,629,0,0,0,1,1,Other Issues
26009395,118,0,0,0,1,1,Other Issues
13770807,119,0,0,0,1,1,Other Issues
20486437,2167,0,0,0,1,1,Other Issues
27650451,125,0,0,0,1,1,Other Issues
19033673,125,0,0,0,1,1,Other Issues
54014142,125,0,0,0,1,1,Other Issues
11240897,125,0,0,0,1,1,Other Issues
39071998,381,0,0,0,1,1,Other Issues
15859513,126,0,0,0,1,1,Other Issues
22215458,382,0,0,0,1,1,Other Issues
29192734,127,0,0,0,1,1,Other Issues
29186371,127,0,0,0,1,1,Other Issues
52211988,128,0,0,0,1,1,Other Issues
58051597,128,0,0,0,1,1,Other Issues
5412930,128,0,0,0,1,1,Other Issues
16932598,129,0,0,0,1,1,Other Issues
26137807,385,0,0,0,1,1,Other Issues
18793574,130,0,0,0,1,1,Other Issues
57362866,131,0,0,0,1,1,Other Issues
46170913,131,0,0,0,1,1,Other Issues
54769714,132,0,0,0,1,1,Other Issues
17458196,132,0,0,0,1,1,Other Issues
20612067,133,0,0,0,1,1,Other Issues
33750196,133,0,0,0,1,1,Other Issues
10097382,133,0,0,0,1,1,Other Issues
24191509,389,0,0,0,1,1,Other Issues
42249640,134,0,0,0,1,1,Other Issues
17369121,135,0,0,0,1,1,Other Issues
22340239,135,0,0,0,1,1,Other Issues
51053873,138,0,0,0,1,1,Other Issues
25341239,651,0,0,0,1,1,Other Issues
16155846,654,0,0,0,1,1,Other Issues
16929782,143,0,0,0,1,1,Other Issues
40969928,401,0,0,0,1,1,Other Issues
39406468,146,0,0,0,1,1,Other Issues
16551338,146,0,0,0,1,1,Other Issues
11101212,148,0,0,0,1,1,Other Issues
46691947,404,0,0,0,1,1,Other Issues
21516782,916,0,0,0,1,1,Other Issues
23590978,663,0,0,0,1,1,Other Issues
27196655,152,0,0,0,1,1,Other Issues
46212081,153,0,0,0,1,1,Other Issues
18709319,666,0,0,0,1,1,Other Issues
11389653,922,0,0,0,1,1,Other Issues
17974158,155,0,0,0,1,1,Other Issues
32294797,155,0,0,0,1,1,Other Issues
8522739,157,0,0,0,1,1,Other Issues
22150334,158,0,0,0,1,1,Other Issues
28189,158,0,0,0,1,1,Other Issues
25911905,161,0,0,0,1,1,Other Issues
16326528,161,0,0,0,1,1,Other Issues
27105244,161,0,0,0,1,1,Other Issues
14996481,162,0,0,0,1,1,Other Issues
9447556,164,0,0,0,1,1,Other Issues
54144046,166,0,0,0,1,1,Other Issues
31811622,424,0,0,0,1,1,Other Issues
10098170,171,0,0,0,1,1,Other Issues
34700382,172,0,0,0,1,1,Other Issues
7335765,173,0,0,0,1,1,Other Issues
42678846,173,0,0,0,1,1,Other Issues
21758166,175,0,0,0,1,1,Other Issues
3339064,178,0,0,0,1,1,Other Issues
1781043,434,0,0,0,1,1,Other Issues
50127864,179,0,0,0,1,1,Other Issues
1085951,1203,0,0,0,1,1,Other Issues
5477250,184,0,0,0,1,1,Other Issues
8811696,186,0,0,0,1,1,Other Issues
25827212,186,0,0,0,1,1,Other Issues
21075916,443,0,0,0,1,1,Other Issues
25447925,699,0,0,0,1,1,Other Issues
34532832,190,0,0,0,1,1,Other Issues
30332687,191,0,0,0,1,1,Other Issues
40648289,450,0,0,0,1,1,Other Issues
27172687,963,0,0,0,1,1,Other Issues
24506653,197,0,0,0,1,1,Other Issues
25747481,453,0,0,0,1,1,Other Issues
21133058,709,0,0,0,1,1,Other Issues
65382840,965,0,0,0,1,1,Other Issues
25931107,710,0,0,0,1,1,Other Issues
24021481,199,0,0,0,1,1,Other Issues
40998815,455,0,0,0,1,1,Other Issues
23616771,457,0,0,0,1,1,Other Issues
17039348,204,0,0,0,1,1,Other Issues
827886,460,0,0,0,1,1,Other Issues
16429665,211,0,0,0,1,1,Other Issues
68769769,723,0,0,0,1,1,Other Issues
32990738,217,0,0,0,1,1,Other Issues
5201453,217,0,0,0,1,1,Other Issues
54103047,230,0,0,0,1,1,Other Issues
57997761,487,0,0,0,1,1,Other Issues
2833637,232,0,0,0,1,1,Other Issues
21567660,489,0,0,0,1,1,Other Issues
399197,489,0,0,0,1,1,Other Issues
12148327,745,0,0,0,1,1,Other Issues
21365964,239,0,0,0,1,1,Other Issues
33615040,241,0,0,0,1,1,Other Issues
36160000,498,0,0,0,1,1,Other Issues
21144901,244,0,0,0,1,1,Other Issues
2849327,244,0,0,0,1,1,Other Issues
5241290,245,0,0,0,1,1,Other Issues
21524053,245,0,0,0,1,1,Other Issues
40174269,248,0,0,0,1,1,Other Issues
12080774,504,0,0,0,1,1,Other Issues
5852885,250,0,0,0,1,1,Other Issues
15700617,253,0,0,0,1,1,Other Issues
1898129,1534,0,0,0,1,1,Other Issues
39931422,255,0,0,0,1,1,Other Issues
31230426,255,0,0,0,1,1,Other Issues
1340920,1535,0,0,0,1,1,Other Issues
20534830,0,0,0,0,1,1,Other Issues
15884246,0,0,0,0,1,1,Other Issues
25538816,0,0,0,0,1,1,Other Issues
25686477,0,0,0,0,1,1,Other Issues
49789544,0,0,0,0,1,1,Other Issues
49822581,0,0,0,0,1,1,Other Issues
54913342,0,0,0,0,1,1,Other Issues
20596019,0,0,0,0,1,1,Other Issues
20696118,0,0,0,0,1,1,Other Issues
16230326,0,0,0,0,1,1,Other Issues
65730888,0,0,0,0,1,1,Other Issues
5656,0,0,0,0,1,1,Other Issues
60060549,0,0,0,0,1,1,Other Issues
15799124,0,0,0,0,1,1,Other Issues
15830384,0,0,0,0,1,1,Other Issues
65273254,0,0,0,0,1,1,Other Issues
49803668,0,0,0,0,1,1,Other Issues
65358919,0,0,0,0,1,1,Other Issues
65363881,0,0,0,0,1,1,Other Issues
50011910,0,0,0,0,1,1,Other Issues
20600372,0,0,0,0,1,1,Other Issues
55050903,0,0,0,0,1,1,Other Issues
44760590,0,0,0,0,1,1,Other Issues
44893489,0,0,0,0,1,1,Other Issues
44916069,0,0,0,0,1,1,Other Issues
44938066,0,0,0,0,1,1,Other Issues
45014444,0,0,0,0,1,1,Other Issues
30205937,0,0,0,0,1,1,Other Issues
10890398,0,0,0,0,1,1,Other Issues
35263973,0,0,0,0,1,1,Other Issues
60261131,0,0,0,0,1,1,Other Issues
60400785,0,0,0,0,1,1,Other Issues
16011656,0,0,0,0,1,1,Other Issues
50309973,0,0,0,0,1,1,Other Issues
55193684,0,0,0,0,1,1,Other Issues
45249584,0,0,0,0,1,1,Other Issues
45320032,0,0,0,0,1,1,Other Issues
11131633,0,0,0,0,1,1,Other Issues
30694890,0,0,0,0,1,1,Other Issues
16374729,0,0,0,0,1,1,Other Issues
16412275,0,0,0,0,1,1,Other Issues
16548513,0,0,0,0,1,1,Other Issues
26076260,0,0,0,0,1,1,Other Issues
35570290,0,0,0,0,1,1,Other Issues
65937875,0,0,0,0,1,1,Other Issues
40415548,0,0,0,0,1,1,Other Issues
40685659,0,0,0,0,1,1,Other Issues
21157961,0,0,0,0,1,1,Other Issues
45446130,0,0,0,0,1,1,Other Issues
55531030,0,0,0,0,1,1,Other Issues
11413861,0,0,0,0,1,1,Other Issues
958743,0,0,0,0,1,1,Other Issues
60873063,0,0,0,0,1,1,Other Issues
60897145,0,0,0,0,1,1,Other Issues
66165108,0,0,0,0,1,1,Other Issues
66226069,0,0,0,0,1,1,Other Issues
66260622,0,0,0,0,1,1,Other Issues
50719740,0,0,0,0,1,1,Other Issues
495165,0,0,0,0,1,1,Other Issues
782699,0,0,0,0,1,1,Other Issues
30642117,0,0,0,0,1,1,Other Issues
30642862,0,0,0,0,1,1,Other Issues
30709674,0,0,0,0,1,1,Other Issues
66094633,0,0,0,0,1,1,Other Issues
50547023,0,0,0,0,1,1,Other Issues
6370734,0,0,0,0,1,1,Other Issues
6501822,0,0,0,0,1,1,Other Issues
21272076,0,0,0,0,1,1,Other Issues
45503416,0,0,0,0,1,1,Other Issues
55547458,0,0,0,0,1,1,Other Issues
30862605,0,0,0,0,1,1,Other Issues
16607390,0,0,0,0,1,1,Other Issues
16815535,0,0,0,0,1,1,Other Issues
66198683,0,0,0,0,1,1,Other Issues
40779229,0,0,0,0,1,1,Other Issues
61167603,0,0,0,0,1,1,Other Issues
45900466,0,0,0,0,1,1,Other Issues
21680334,0,0,0,0,1,1,Other Issues
16918805,0,0,0,0,1,1,Other Issues
1318602,0,0,0,0,1,1,Other Issues
1411406,0,0,0,0,1,1,Other Issues
41250602,0,0,0,0,1,1,Other Issues
61468310,0,0,0,0,1,1,Other Issues
61685914,0,0,0,0,1,1,Other Issues
12072955,0,0,0,0,1,1,Other Issues
31400015,0,0,0,0,1,1,Other Issues
1766070,0,0,0,0,1,1,Other Issues
46119537,0,0,0,0,1,1,Other Issues
46275518,0,0,0,0,1,1,Other Issues
46293584,0,0,0,0,1,1,Other Issues
31554375,0,0,0,0,1,1,Other Issues
67057229,0,0,0,0,1,1,Other Issues
56352306,0,0,0,0,1,1,Other Issues
41477690,0,0,0,0,1,1,Other Issues
26960855,0,0,0,0,1,1,Other Issues
7390309,0,0,0,0,1,1,Other Issues
7402077,0,0,0,0,1,1,Other Issues
67373465,0,0,0,0,1,1,Other Issues
51415433,0,0,0,0,1,1,Other Issues
51447042,0,0,0,0,1,1,Other Issues
51504724,0,0,0,0,1,1,Other Issues
51562716,0,0,0,0,1,1,Other Issues
51580894,0,0,0,0,1,1,Other Issues
22123047,0,0,0,0,1,1,Other Issues
35692530,0,0,0,0,1,1,Other Issues
6641853,0,0,0,0,1,1,Other Issues
45876522,0,0,0,0,1,1,Other Issues
61409731,0,0,0,0,1,1,Other Issues
26689210,0,0,0,0,1,1,Other Issues
26745449,0,0,0,0,1,1,Other Issues
1219218,0,0,0,0,1,1,Other Issues
17134594,0,0,0,0,1,1,Other Issues
66505783,0,0,0,0,1,1,Other Issues
50981807,0,0,0,0,1,1,Other Issues
35843734,0,0,0,0,1,1,Other Issues
6848820,0,0,0,0,1,1,Other Issues
6957926,0,0,0,0,1,1,Other Issues
6991662,0,0,0,0,1,1,Other Issues
1501060,0,0,0,0,1,1,Other Issues
1530952,0,0,0,0,1,1,Other Issues
46271799,0,0,0,0,1,1,Other Issues
66759297,0,0,0,0,1,1,Other Issues
56180532,0,0,0,0,1,1,Other Issues
25313679,0,0,0,0,1,1,Other Issues
49715439,0,0,0,0,1,1,Other Issues
65284098,0,0,0,0,1,1,Other Issues
5564834,0,0,0,0,1,1,Other Issues
5595858,0,0,0,0,1,1,Other Issues
5640774,0,0,0,0,1,1,Other Issues
40008274,0,0,0,0,1,1,Other Issues
54872304,0,0,0,0,1,1,Other Issues
30228560,0,0,0,0,1,1,Other Issues
65646669,0,0,0,0,1,1,Other Issues
50146808,0,0,0,0,1,1,Other Issues
40307681,0,0,0,0,1,1,Other Issues
50333537,0,0,0,0,1,1,Other Issues
31723099,0,0,0,0,1,1,Other Issues
12509903,0,0,0,0,1,1,Other Issues
31855455,0,0,0,0,1,1,Other Issues
41639735,0,0,0,0,1,1,Other Issues
41661958,0,0,0,0,1,1,Other Issues
41858223,0,0,0,0,1,1,Other Issues
27499295,0,0,0,0,1,1,Other Issues
62279099,0,0,0,0,1,1,Other Issues
51894818,0,0,0,0,1,1,Other Issues
51955296,0,0,0,0,1,1,Other Issues
36534814,0,0,0,0,1,1,Other Issues
7542224,0,0,0,0,1,1,Other Issues
7664400,0,0,0,0,1,1,Other Issues
7690535,0,0,0,0,1,1,Other Issues
7705971,0,0,0,0,1,1,Other Issues
7709458,0,0,0,0,1,1,Other Issues
2364021,0,0,0,0,1,1,Other Issues
46510794,0,0,0,0,1,1,Other Issues
46524723,0,0,0,0,1,1,Other Issues
41944139,0,0,0,0,1,1,Other Issues
62663169,0,0,0,0,1,1,Other Issues
62701810,0,0,0,0,1,1,Other Issues
18018758,0,0,0,0,1,1,Other Issues
18019818,0,0,0,0,1,1,Other Issues
67842104,0,0,0,0,1,1,Other Issues
52066395,0,0,0,0,1,1,Other Issues
52291890,0,0,0,0,1,1,Other Issues
36920268,0,0,0,0,1,1,Other Issues
54784616,0,0,0,0,1,1,Other Issues
1993,0,0,0,0,1,1,Other Issues
79887,0,0,0,0,1,1,Other Issues
10660516,0,0,0,0,1,1,Other Issues
25616827,0,0,0,0,1,1,Other Issues
49887441,0,0,0,0,1,1,Other Issues
65391272,0,0,0,0,1,1,Other Issues
54859928,0,0,0,0,1,1,Other Issues
10760978,0,0,0,0,1,1,Other Issues
35069902,0,0,0,0,1,1,Other Issues
35087554,0,0,0,0,1,1,Other Issues
16238202,0,0,0,0,1,1,Other Issues
25955338,0,0,0,0,1,1,Other Issues
65706578,0,0,0,0,1,1,Other Issues
40304290,0,0,0,0,1,1,Other Issues
21062993,0,0,0,0,1,1,Other Issues
21131755,0,0,0,0,1,1,Other Issues
45051631,0,0,0,0,1,1,Other Issues
60596558,0,0,0,0,1,1,Other Issues
26051962,0,0,0,0,1,1,Other Issues
26252934,0,0,0,0,1,1,Other Issues
35677010,0,0,0,0,1,1,Other Issues
65879466,0,0,0,0,1,1,Other Issues
66086557,0,0,0,0,1,1,Other Issues
40532956,0,0,0,0,1,1,Other Issues
21280176,0,0,0,0,1,1,Other Issues
45621281,0,0,0,0,1,1,Other Issues
61098390,0,0,0,0,1,1,Other Issues
66139277,0,0,0,0,1,1,Other Issues
50723314,0,0,0,0,1,1,Other Issues
50742529,0,0,0,0,1,1,Other Issues
50880307,0,0,0,0,1,1,Other Issues
50918677,0,0,0,0,1,1,Other Issues
40754308,0,0,0,0,1,1,Other Issues
17361833,0,0,0,0,1,1,Other Issues
17373462,0,0,0,0,1,1,Other Issues
17617494,0,0,0,0,1,1,Other Issues
7300347,0,0,0,0,1,1,Other Issues
7400670,0,0,0,0,1,1,Other Issues
67307539,0,0,0,0,1,1,Other Issues
51637378,0,0,0,0,1,1,Other Issues
56568405,0,0,0,0,1,1,Other Issues
41613788,0,0,0,0,1,1,Other Issues
27334474,0,0,0,0,1,1,Other Issues
17787520,0,0,0,0,1,1,Other Issues
17960546,0,0,0,0,1,1,Other Issues
67609011,0,0,0,0,1,1,Other Issues
67657940,0,0,0,0,1,1,Other Issues
36524793,0,0,0,0,1,1,Other Issues
22337685,0,0,0,0,1,1,Other Issues
7563504,0,0,0,0,1,1,Other Issues
57027223,0,0,0,0,1,1,Other Issues
57163344,0,0,0,0,1,1,Other Issues
42289624,0,0,0,0,1,1,Other Issues
42364692,0,0,0,0,1,1,Other Issues
18243651,0,0,0,0,1,1,Other Issues
18426003,0,0,0,0,1,1,Other Issues
68360533,0,0,0,0,1,1,Other Issues
52506736,0,0,0,0,1,1,Other Issues
52598689,0,0,0,0,1,1,Other Issues
52649845,0,0,0,0,1,1,Other Issues
7900923,0,0,0,0,1,1,Other Issues
7926340,0,0,0,0,1,1,Other Issues
8027786,0,0,0,0,1,1,Other Issues
8073605,0,0,0,0,1,1,Other Issues
13321866,0,0,0,0,1,1,Other Issues
2979766,0,0,0,0,1,1,Other Issues
47074083,0,0,0,0,1,1,Other Issues
47078123,0,0,0,0,1,1,Other Issues
52931287,0,0,0,0,1,1,Other Issues
28672404,0,0,0,0,1,1,Other Issues
45692003,0,0,0,0,1,1,Other Issues
61282627,0,0,0,0,1,1,Other Issues
16903308,0,0,0,0,1,1,Other Issues
16968885,0,0,0,0,1,1,Other Issues
11890084,0,0,0,0,1,1,Other Issues
1232783,0,0,0,0,1,1,Other Issues
55731049,0,0,0,0,1,1,Other Issues
17150147,0,0,0,0,1,1,Other Issues
17192167,0,0,0,0,1,1,Other Issues
41139006,0,0,0,0,1,1,Other Issues
6966571,0,0,0,0,1,1,Other Issues
21804188,0,0,0,0,1,1,Other Issues
21830916,0,0,0,0,1,1,Other Issues
46080178,0,0,0,0,1,1,Other Issues
66924509,0,0,0,0,1,1,Other Issues
42685637,0,0,0,0,1,1,Other Issues
19030301,0,0,0,0,1,1,Other Issues
3128514,0,0,0,0,1,1,Other Issues
53099262,0,0,0,0,1,1,Other Issues
53178848,0,0,0,0,1,1,Other Issues
8741598,0,0,0,0,1,1,Other Issues
8776608,0,0,0,0,1,1,Other Issues
57987818,0,0,0,0,1,1,Other Issues
69306944,0,0,0,0,1,1,Other Issues
47717592,0,0,0,0,1,1,Other Issues
41578988,0,0,0,0,1,1,Other Issues
27143725,0,0,0,0,1,1,Other Issues
27252283,0,0,0,0,1,1,Other Issues
36315060,0,0,0,0,1,1,Other Issues
7279483,0,0,0,0,1,1,Other Issues
7396185,0,0,0,0,1,1,Other Issues
7402905,0,0,0,0,1,1,Other Issues
21994595,0,0,0,0,1,1,Other Issues
22092744,0,0,0,0,1,1,Other Issues
51394250,0,0,0,0,1,1,Other Issues
31666868,0,0,0,0,1,1,Other Issues
31683527,0,0,0,0,1,1,Other Issues
46421611,0,0,0,0,1,1,Other Issues
51943351,0,0,0,0,1,1,Other Issues
22436327,0,0,0,0,1,1,Other Issues
2293151,0,0,0,0,1,1,Other Issues
56622643,0,0,0,0,1,1,Other Issues
46537737,0,0,0,0,1,1,Other Issues
56886900,0,0,0,0,1,1,Other Issues
27847473,0,0,0,0,1,1,Other Issues
52113295,0,0,0,0,1,1,Other Issues
52135422,0,0,0,0,1,1,Other Issues
52282215,0,0,0,0,1,1,Other Issues
22628621,0,0,0,0,1,1,Other Issues
22760492,0,0,0,0,1,1,Other Issues
57242129,0,0,0,0,1,1,Other Issues
2715415,0,0,0,0,1,1,Other Issues
18285998,0,0,0,0,1,1,Other Issues
52551243,0,0,0,0,1,1,Other Issues
22860325,0,0,0,0,1,1,Other Issues
62969582,0,0,0,0,1,1,Other Issues
28424974,0,0,0,0,1,1,Other Issues
63960047,0,0,0,0,1,1,Other Issues
13948351,0,0,0,0,1,1,Other Issues
14081697,0,0,0,0,1,1,Other Issues
53533604,0,0,0,0,1,1,Other Issues
38102641,0,0,0,0,1,1,Other Issues
48097685,0,0,0,0,1,1,Other Issues
43700327,0,0,0,0,1,1,Other Issues
64432894,0,0,0,0,1,1,Other Issues
69929105,0,0,0,0,1,1,Other Issues
19794364,0,0,0,0,1,1,Other Issues
19828584,0,0,0,0,1,1,Other Issues
24132844,0,0,0,0,1,1,Other Issues
33445568,0,0,0,0,1,1,Other Issues
48460442,0,0,0,0,1,1,Other Issues
64583000,0,0,0,0,1,1,Other Issues
70170708,0,0,0,0,1,1,Other Issues
38624099,0,0,0,0,1,1,Other Issues
32002714,0,0,0,0,1,1,Other Issues
62415009,0,0,0,0,1,1,Other Issues
67840933,0,0,0,0,1,1,Other Issues
67846209,0,0,0,0,1,1,Other Issues
7746278,0,0,0,0,1,1,Other Issues
2533570,0,0,0,0,1,1,Other Issues
42314346,0,0,0,0,1,1,Other Issues
32301235,0,0,0,0,1,1,Other Issues
47010695,0,0,0,0,1,1,Other Issues
18498780,0,0,0,0,1,1,Other Issues
52423474,0,0,0,0,1,1,Other Issues
52497269,0,0,0,0,1,1,Other Issues
52607561,0,0,0,0,1,1,Other Issues
8043659,0,0,0,0,1,1,Other Issues
37123987,0,0,0,0,1,1,Other Issues
13224182,0,0,0,0,1,1,Other Issues
57295078,0,0,0,0,1,1,Other Issues
42514965,0,0,0,0,1,1,Other Issues
42598432,0,0,0,0,1,1,Other Issues
18555992,0,0,0,0,1,1,Other Issues
2769096,0,0,0,0,1,1,Other Issues
68566947,0,0,0,0,1,1,Other Issues
6133557,0,0,0,0,1,1,Other Issues
11129522,0,0,0,0,1,1,Other Issues
782706,0,0,0,0,1,1,Other Issues
65864135,0,0,0,0,1,1,Other Issues
65877317,0,0,0,0,1,1,Other Issues
66074931,0,0,0,0,1,1,Other Issues
11424263,0,0,0,0,1,1,Other Issues
850647,0,0,0,0,1,1,Other Issues
40740759,0,0,0,0,1,1,Other Issues
18640947,0,0,0,0,1,1,Other Issues
3027826,0,0,0,0,1,1,Other Issues
3037849,0,0,0,0,1,1,Other Issues
52776142,0,0,0,0,1,1,Other Issues
32675465,0,0,0,0,1,1,Other Issues
63324946,0,0,0,0,1,1,Other Issues
23140018,0,0,0,0,1,1,Other Issues
42671902,0,0,0,0,1,1,Other Issues
18878850,0,0,0,0,1,1,Other Issues
57624954,0,0,0,0,1,1,Other Issues
37444346,0,0,0,0,1,1,Other Issues
37449719,0,0,0,0,1,1,Other Issues
68740213,0,0,0,0,1,1,Other Issues
68946565,0,0,0,0,1,1,Other Issues
3302036,0,0,0,0,1,1,Other Issues
53238112,0,0,0,0,1,1,Other Issues
28827876,0,0,0,0,1,1,Other Issues
29014081,0,0,0,0,1,1,Other Issues
32921466,0,0,0,0,1,1,Other Issues
63432881,0,0,0,0,1,1,Other Issues
63589139,0,0,0,0,1,1,Other Issues
8437795,0,0,0,0,1,1,Other Issues
42699683,0,0,0,0,1,1,Other Issues
13354340,0,0,0,0,1,1,Other Issues
13444788,0,0,0,0,1,1,Other Issues
19006572,0,0,0,0,1,1,Other Issues
57702132,0,0,0,0,1,1,Other Issues
53038713,0,0,0,0,1,1,Other Issues
47403083,0,0,0,0,1,1,Other Issues
47531165,0,0,0,0,1,1,Other Issues
29017262,0,0,0,0,1,1,Other Issues
8515265,0,0,0,0,1,1,Other Issues
8576721,0,0,0,0,1,1,Other Issues
8600915,0,0,0,0,1,1,Other Issues
8728548,0,0,0,0,1,1,Other Issues
32777255,0,0,0,0,1,1,Other Issues
19117646,0,0,0,0,1,1,Other Issues
57945879,0,0,0,0,1,1,Other Issues
69049272,0,0,0,0,1,1,Other Issues
23557610,0,0,0,0,1,1,Other Issues
69241436,0,0,0,0,1,1,Other Issues
23641695,0,0,0,0,1,1,Other Issues
37768430,0,0,0,0,1,1,Other Issues
54309282,0,0,0,0,1,1,Other Issues
24493211,0,0,0,0,1,1,Other Issues
24507556,0,0,0,0,1,1,Other Issues
54444642,0,0,0,0,1,1,Other Issues
44071197,0,0,0,0,1,1,Other Issues
44267543,0,0,0,0,1,1,Other Issues
48820737,0,0,0,0,1,1,Other Issues
54504299,0,0,0,0,1,1,Other Issues
49064281,0,0,0,0,1,1,Other Issues
49118108,0,0,0,0,1,1,Other Issues
10112350,0,0,0,0,1,1,Other Issues
10207120,0,0,0,0,1,1,Other Issues
15352181,0,0,0,0,1,1,Other Issues
15380979,0,0,0,0,1,1,Other Issues
15387091,0,0,0,0,1,1,Other Issues
15409221,0,0,0,0,1,1,Other Issues
34331674,0,0,0,0,1,1,Other Issues
5327507,0,0,0,0,1,1,Other Issues
59726435,0,0,0,0,1,1,Other Issues
25216721,0,0,0,0,1,1,Other Issues
25266744,0,0,0,0,1,1,Other Issues
34415996,0,0,0,0,1,1,Other Issues
34494776,0,0,0,0,1,1,Other Issues
34573759,0,0,0,0,1,1,Other Issues
39453462,0,0,0,0,1,1,Other Issues
34693341,0,0,0,0,1,1,Other Issues
3404239,0,0,0,0,1,1,Other Issues
43564176,0,0,0,0,1,1,Other Issues
14079706,0,0,0,0,1,1,Other Issues
14143744,0,0,0,0,1,1,Other Issues
14207010,0,0,0,0,1,1,Other Issues
29580396,0,0,0,0,1,1,Other Issues
9245793,0,0,0,0,1,1,Other Issues
9466995,0,0,0,0,1,1,Other Issues
19916768,0,0,0,0,1,1,Other Issues
58464008,0,0,0,0,1,1,Other Issues
14220197,0,0,0,0,1,1,Other Issues
3465166,0,0,0,0,1,1,Other Issues
29075290,0,0,0,0,1,1,Other Issues
9016879,0,0,0,0,1,1,Other Issues
64028916,0,0,0,0,1,1,Other Issues
19701708,0,0,0,0,1,1,Other Issues
29527139,0,0,0,0,1,1,Other Issues
48231251,0,0,0,0,1,1,Other Issues
64362793,0,0,0,0,1,1,Other Issues
19971745,0,0,0,0,1,1,Other Issues
5435964,0,0,0,0,1,1,Other Issues
54780286,0,0,0,0,1,1,Other Issues
13904,0,0,0,0,1,1,Other Issues
60216686,0,0,0,0,1,1,Other Issues
54871413,0,0,0,0,1,1,Other Issues
55078522,0,0,0,0,1,1,Other Issues
55115714,0,0,0,0,1,1,Other Issues
20765921,0,0,0,0,1,1,Other Issues
44809871,0,0,0,0,1,1,Other Issues
10705416,0,0,0,0,1,1,Other Issues
10968533,0,0,0,0,1,1,Other Issues
35057739,0,0,0,0,1,1,Other Issues
16186050,0,0,0,0,1,1,Other Issues
40295591,0,0,0,0,1,1,Other Issues
6538472,0,0,0,0,1,1,Other Issues
6595793,0,0,0,0,1,1,Other Issues
45911924,0,0,0,0,1,1,Other Issues
61376214,0,0,0,0,1,1,Other Issues
1085889,0,0,0,0,1,1,Other Issues
1376747,0,0,0,0,1,1,Other Issues
31304019,0,0,0,0,1,1,Other Issues
17047267,0,0,0,0,1,1,Other Issues
66493366,0,0,0,0,1,1,Other Issues
51036284,0,0,0,0,1,1,Other Issues
51185365,0,0,0,0,1,1,Other Issues
35919595,0,0,0,0,1,1,Other Issues
6726520,0,0,0,0,1,1,Other Issues
